age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36,Federal-gov,192236.21875,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39.05888748168945,United-States,>50K
32,Private,258406,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Mexico,<=50K
51,Self-emp-not-inc,240236,Assoc-acdm,12,Separated,Sales,Not-in-family,Black,Male,0,0,5,United-States,<=50K
40,Self-emp-not-inc,171615,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,5,United-States,>50K
30.15972900390625,Private,202396.625,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
60,Self-emp-inc,31593.03515625,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
0,Private,53595.8671875,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Local-gov,12.578,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
36,Self-emp-not-inc,177907,11th,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
50,Local-gov,30682.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,452945.375,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Self-emp-inc,14878,Masters,14,Never-married,Sales,Husband,White,Male,0,0,40,Columbia,>50K
42,Private,262243,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
49.67606735229492,Private,339543,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K
41,Private,358504.15625,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,5,United-States,<=50K
51,Private,199688,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
65.1711654663086,Private,82438.34375,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,314007,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,5,United-States,>50K
36,Private,67223.2421875,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,95187.4140625,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,27242.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,113912,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,20,United-States,<=50K
33,Private,125762,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
38.97637176513672,Local-gov,399317.125,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
51.94073486328125,Private,318632.59375,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
37.71045684814453,Local-gov,80250.25,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,231543.25,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Self-emp-not-inc,274451,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,>50K
8,Private,313099.625,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
79,Federal-gov,62176.0,11th,7,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,55,United-States,>50K
36,Private,36423.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K
50,Self-emp-not-inc,262286.28125,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,United-States,>50K
38.10789108276367,Private,284031.53125,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
52,Private,191968,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Self-emp-not-inc,58.015,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,5,United-States,<=50K
39,Private,57.890,7th-8th,4.163946628570557,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,81739.96875,11th,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,>50K
32,Private,255004,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,85673.1640625,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,62.431854248046875,United-States,<=50K
40,Private,285342.84375,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
59.59829330444336,Private,0,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
57,Self-emp-not-inc,190554,10th,6,Divorced,Farming-fishing,Own-child,White,Male,0,0,60,United-States,>50K
36,Federal-gov,242676.15625,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Puerto-Rico,>50K
49,Private,222829,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
33,Local-gov,45194.08984375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
36,Private,00.515,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
37,Private,366731,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,48,United-States,<=50K
36,Local-gov,187142.78125,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,5,United-States,>50K
41,Private,440627.46875,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,7,Jamaica,<=50K
34,Federal-gov,82.734,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
36,Private,82.796,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0,55,United-States,<=50K
27,Private,249315,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
47.13103103637695,Local-gov,221842.96875,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
41,Private,163847,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K
36,Private,120204,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Local-gov,68.734,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,Private,145441,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
24.12254524230957,Local-gov,142693.40625,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
41,Private,29762.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
62.76230239868164,Private,117894.84375,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
36,Local-gov,109466,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,41.171,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,47.1805534362793,United-States,>50K
43,Private,37425,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Black,Female,0,0,33.06316375732422,United-States,>50K
27.15729522705078,State-gov,34375,Some-college,10,Divorced,Protective-serv,Other-relative,White,Male,0,0,48,United-States,<=50K
34,Private,188316.34375,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
48,Private,52.484,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,5,United-States,<=50K
36,Private,27025,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,154156.28125,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,>50K
29.38243865966797,Private,25.890,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30,Private,170154,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K
32.1425895690918,Self-emp-not-inc,11765,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,5,United-States,>50K
65,Self-emp-not-inc,13825,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,5,United-States,<=50K
28,Federal-gov,30475,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,2174,1848,41.37728500366211,United-States,<=50K
34.835384368896484,Private,51.234,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,44.62632369995117,United-States,<=50K
23,Federal-gov,28.734,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,1848,55,United-States,<=50K
21.82826805114746,Private,65375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
33,Private,280370.90625,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,Haiti,>50K
29,Private,293073,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
62,Local-gov,68268.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,77575,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
40,Local-gov,53481.89453125,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
48,Private,178313,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,295589,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,>50K
41,Private,23375,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,311311,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
23,Private,175837,11th,5,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Yugoslavia,<=50K
54,Private,156875.125,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
47,Local-gov,37.390,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,>50K
36,Local-gov,33501.0625,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
36,Local-gov,56754.1171875,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29,Private,43402.68359375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
36,Self-emp-not-inc,96.546,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,5,United-States,>50K
42,Private,27661.0,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
34,Private,14.671,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
49,Private,66385.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,246391.65625,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
48,Self-emp-inc,213140,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
38.72930908203125,Private,202390.28125,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,48.32247543334961,United-States,<=50K
36,Private,105707.84375,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,35,United-States,>50K
37,Local-gov,74194.0,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
36,Local-gov,6,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
32,Local-gov,20.984,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Self-emp-not-inc,217030,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,5,United-States,<=50K
30,Private,204704,Bachelors,13,Never-married,Farming-fishing,Unmarried,White,Female,0,0,45,United-States,>50K
42,Private,109912,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K
50.10595703125,Self-emp-not-inc,17025,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
45,Local-gov,334039,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
40,Private,77247.0,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
36,Private,318044.09375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
24,Private,235071,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
45,Private,241350,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,>50K
40,Private,395017.625,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
39,Private,573886.625,Some-college,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
48.56184387207031,Private,767403,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
25.97384262084961,Private,179668,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
36,Private,216294.28125,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,41504.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,140752,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
26,Self-emp-inc,66872.0,12th,8,Married-civ-spouse,Sales,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K
36,Local-gov,230897.78125,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
54,Private,425804,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,45,United-States,>50K
36,Private,03.859,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
33,Private,589155,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,97693.8828125,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Private,195545.84375,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,76.359,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,5,United-States,>50K
36,Private,80405.4296875,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
36,Private,307711.875,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42.31971740722656,United-States,>50K
36,Self-emp-not-inc,5,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,5,United-States,<=50K
24.80867576599121,Local-gov,234309.15625,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
38,Private,187711,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
36,Private,11670,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
66.61512756347656,Self-emp-inc,49912.6796875,10th,6.0988030433654785,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,74.953,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,>50K
41,Private,63931.40234375,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
45.01934814453125,Self-emp-inc,68.484,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Canada,>50K
36,Private,327475.09375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,Canada,>50K
49.93424606323242,Private,108914,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,United-States,>50K
28,Private,105817,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,175635.09375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,210026,10th,6,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
41,Private,7,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,1,United-States,>50K
52.53257751464844,Private,291864.125,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,44.45674133300781,United-States,<=50K
53,Private,162951,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,41,United-States,>50K
37,Private,13.171,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,61.28029251098633,United-States,<=50K
36,Federal-gov,20275,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,>50K
31,Private,149507,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
34,Private,20.015,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
50,Private,158294,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
38.71731948852539,Private,3,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
59,Private,67841.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
40,Private,08.921,9th,9.311995506286621,Separated,Other-service,Not-in-family,White,Male,0,0,87.24178314208984,United-States,<=50K
0,Private,163774.21875,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
51,Private,69.546,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
73.17481994628906,Self-emp-not-inc,27075,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
23.49019432067871,Private,236827,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,5,United-States,<=50K
0,Private,66.953,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
58,Private,235624,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Germany,>50K
42,Federal-gov,230438,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1848,40,United-States,>50K
41.48182678222656,Private,91.484,12th,8.238015174865723,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K
28,Private,211514.09375,HS-grad,9,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
22.48181915283203,State-gov,81.703,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.2893180847168,United-States,>50K
60,Self-emp-not-inc,231770,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,5,United-States,>50K
39,Federal-gov,13425,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,>50K
34,Private,11366,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42.8235969543457,United-States,>50K
52,Private,384959,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,United-States,>50K
17,Private,14878,11th,4.699921131134033,Never-married,Prof-specialty,Husband,White,Male,0,0,1,England,>50K
30,Private,168334,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,United-States,<=50K
41.8934211730957,Private,156503.96875,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36.29292297363281,United-States,>50K
45,Private,188386,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
32.20222473144531,Private,103986,Assoc-voc,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
70.22942352294922,Private,39275,11th,7,Separated,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
39,Self-emp-inc,143123,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K
34,Private,95.328,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Black,Female,0,0,40,United-States,<=50K
42,Private,54879.28125,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,46.18307113647461,United-States,<=50K
28,Private,334032,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,57675,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Black,Female,0,0,34.104278564453125,United-States,>50K
36,Private,109811.90625,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
51.5776481628418,Private,338712.03125,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,55,United-States,<=50K
36,Federal-gov,37.515,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28.682998657226562,United-States,>50K
69,Private,135891,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States,>50K
20,Private,155818,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
36,Private,155056.40625,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Female,0,0,54.54294204711914,United-States,<=50K
41,Private,44.765,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
76.02371215820312,Private,11.359,9th,5.003808975219727,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,13,United-States,<=50K
33,Self-emp-not-inc,61796.91015625,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
36.00074768066406,Private,113002.84375,Assoc-acdm,12,Never-married,Sales,Unmarried,Black,Male,0,0,40,United-States,<=50K
30.064559936523438,Private,01.609,12th,9.134727478027344,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,229706.40625,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
38.28678512573242,Private,43186.36328125,7th-8th,4.206686973571777,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
56.83988571166992,Private,4,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
36,Private,129131.34375,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,30,United-States,>50K
51,Private,74660.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
3,Private,265719.125,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,326427.21875,9th,5.150860786437988,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33.0019645690918,Local-gov,43.328,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-inc,14878,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Private,30925,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
44.69145965576172,Private,236081.21875,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,41.2168083190918,United-States,<=50K
13,Private,36325,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,300608.125,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,<=50K
27.37908935546875,Private,61.203,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,110871,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,85815.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
30,Private,39.921,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
58,Self-emp-inc,186791,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,40,United-States,>50K
32,State-gov,215311.21875,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43.41919708251953,United-States,<=50K
63.88215637207031,Self-emp-not-inc,08.109,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,5,United-States,>50K
39.72927474975586,Private,22.421,10th,8.36585521697998,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,20,United-States,<=50K
17,Federal-gov,14878,Some-college,10,Never-married,Farming-fishing,Husband,White,Male,0,0,55,Columbia,>50K
39,Private,42044.0,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,45925,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,39.93019485473633,United-States,<=50K
