age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
54,Self-emp-inc,159755,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,42055,0,40,United-States,>50K
30,Private,146767,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
42,Private,495288,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
72,Private,933915,Assoc-acdm,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,16,United-States,>50K
35,Private,210945,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
47,Self-emp-not-inc,150904,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
79,Private,1230497,Doctorate,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
22,Private,867921,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,7298,0,20,United-States,>50K
29,Private,180758,Some-college,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
71,Private,152307,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,45,United-States,>50K
41,Private,65372,Doctorate,10,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,>50K
23,Private,278391,Bachelors,13,Never-married,Transport-moving,Husband,White,Male,0,0,41,Nicaragua,<=50K
44,Local-gov,845952,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,>50K
37,Private,188774,Bachelors,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,558944,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,542265,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,76832,0,50,United-States,>50K
29,Private,277342,Bachelors,13,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
42,Private,404573,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Private,772186,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,Male,55851,0,94,United-States,>50K
30,Private,84611,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
47,Private,1238059,Some-college,16,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Male,0,0,60,United-States,>50K
42,Self-emp-not-inc,123170,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
34,Private,176185,Bachelors,16,Never-married,Sales,Not-in-family,White,Male,0,1741,40,United-States,<=50K
55,Private,160631,Bachelors,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,521389,Bachelors,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,13,United-States,>50K
31,Private,427474,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,2179,35,United-States,<=50K
31,Self-emp-not-inc,163845,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
79,Private,395399,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,27762,0,22,United-States,>50K
48,Private,125892,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,227468,HS-grad,9,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,<=50K
41,Local-gov,227644,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,120277,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
63,Private,1049831,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,Iran,>50K
39,Private,301070,Bachelors,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,>50K
47,Private,101299,Bachelors,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K
44,Self-emp-not-inc,128016,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
37,Private,216924,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
37,Private,161226,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,30,United-States,<=50K
27,Private,110073,Bachelors,16,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,England,>50K
35,Private,81280,Bachelors,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,Iran,>50K
35,Private,260578,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,>50K
17,Private,276718,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,20,United-States,<=50K
44,Private,174864,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
42,Private,186376,Bachelors,16,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,Philippines,>50K
19,Private,205940,Bachelors,16,Married-civ-spouse,Sales,Husband,White,Male,1055,0,30,United-States,<=50K
30,Private,326156,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
42,Private,173924,9th,5,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
31,Private,198751,Bachelors,16,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Vietnam,<=50K
30,Private,208630,Some-college,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
47,Private,248059,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
43,Self-emp-not-inc,355856,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Philippines,<=50K
59,Private,181096,Bachelors,16,Never-married,Prof-specialty,Husband,Black,Male,0,0,20,United-States,<=50K
23,Private,175406,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,>50K
38,Private,808945,Bachelors,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,50,United-States,>50K
23,Private,190916,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,13,United-States,>50K
30,Private,504725,10th,13,Never-married,Sales,Husband,White,Male,0,0,60,Guatemala,<=50K
41,Private,986231,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,50,United-States,>50K
40,Private,144778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
54,Private,249860,11th,7,Divorced,Sales,Unmarried,Black,Male,0,0,10,United-States,<=50K
36,Private,113635,Prof-school,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
74,Private,156229,Bachelors,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,7688,0,40,United-States,>50K
72,Self-emp-not-inc,173864,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,2290,0,45,United-States,<=50K
84,Self-emp-not-inc,52781,Some-college,13,Never-married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
59,Private,483216,HS-grad,13,Divorced,Protective-serv,Husband,White,Male,88611,0,40,United-States,>50K
56,Private,138593,Assoc-acdm,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,231866,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,118729,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
61,Private,595415,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
30,Private,145879,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,<=50K
60,Private,145643,11th,7,Never-married,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,39432,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,265275,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
40,Local-gov,208875,Some-college,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
30,Private,175878,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
31,Private,143851,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
36,Private,734879,Some-college,10,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,40,United-States,>50K
43,Private,1066694,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,47,United-States,>50K
43,Private,393354,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,>50K
46,Private,35969,Bachelors,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,51,United-States,<=50K
30,Private,114912,Bachelors,16,Married-civ-spouse,Protective-serv,Husband,White,Male,3103,0,60,United-States,>50K
42,Private,1082245,Preschool,13,Married-civ-spouse,Transport-moving,Husband,White,Female,99999,0,26,United-States,>50K
41,Local-gov,1066914,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,United-States,>50K
53,Private,185846,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,177955,Bachelors,13,Never-married,Tech-support,Husband,White,Male,2176,0,40,United-States,<=50K
43,Private,114351,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
36,Local-gov,571017,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,<=50K
30,Private,129177,Bachelors,16,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,20,United-States,>50K
30,Private,95435,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,41,Canada,<=50K
47,Private,361390,10th,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4064,0,40,Italy,<=50K
35,Private,106448,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
72,Private,47358,10th,13,Married-civ-spouse,Craft-repair,Husband,White,Female,3471,0,40,United-States,<=50K
41,Private,327606,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Private,212143,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
44,Self-emp-not-inc,89172,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,<=50K
63,Private,608669,Bachelors,9,Never-married,Prof-specialty,Husband,White,Male,48388,0,50,United-States,>50K
44,Private,548118,Some-college,16,Divorced,Craft-repair,Husband,White,Male,0,0,41,United-States,>50K
38,Private,186990,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Canada,>50K
31,Local-gov,32593,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,183608,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
43,Private,175943,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
36,Private,611746,Some-college,16,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,7298,0,50,United-States,>50K
41,Self-emp-not-inc,200479,Some-college,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K
83,Private,556935,Some-college,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,51,United-States,>50K
28,Private,606111,Doctorate,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,Germany,>50K
46,Private,189680,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,106061,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
74,Private,528209,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,>50K
41,Private,1365824,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
42,Private,272625,HS-grad,13,Divorced,Sales,Unmarried,Black,Male,0,0,40,United-States,>50K
37,Private,762698,Bachelors,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
46,Local-gov,180010,Bachelors,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,494442,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,13,United-States,>50K
30,Private,172063,Bachelors,13,Never-married,Sales,Husband,White,Male,0,0,24,United-States,<=50K
53,Private,117674,Bachelors,9,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
53,Private,41021,Some-college,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K
27,Private,314240,Assoc-acdm,16,Never-married,Sales,Not-in-family,White,Male,3325,0,40,United-States,<=50K
37,Private,196348,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,25265,HS-grad,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,<=50K
49,Private,684467,HS-grad,16,Divorced,Prof-specialty,Husband,White,Male,0,0,16,United-States,>50K
45,Private,186035,HS-grad,9,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
82,Private,289886,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,26,United-States,>50K
24,Private,422485,Bachelors,15,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,54,United-States,>50K
46,Private,367872,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K
42,Private,618957,Prof-school,9,Widowed,Sales,Husband,White,Male,0,0,45,United-States,>50K
40,Private,176178,Bachelors,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,127768,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,32,United-States,<=50K
40,Private,229148,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,340522,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
31,Private,176410,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,131425,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,327406,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,41,United-States,<=50K
42,Private,142922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
17,Private,187879,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
44,Private,256737,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,118261,Assoc-voc,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,<=50K
34,Private,842079,HS-grad,9,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,United-States,>50K
66,Private,265806,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,7298,0,60,United-States,>50K
49,Private,68493,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
83,Private,282023,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States,>50K
60,Private,139576,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,181553,Bachelors,16,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
58,Private,175873,1st-4th,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,>50K
41,Private,359067,Bachelors,13,Never-married,Sales,Husband,White,Male,0,0,20,United-States,<=50K
54,Local-gov,310085,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
42,Private,111483,HS-grad,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
30,Private,236543,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
49,Private,182541,10th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Private,329980,Bachelors,16,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
35,Private,261382,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,159131,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50K
46,Private,58683,Bachelors,16,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,50,United-States,>50K
43,Private,48882,HS-grad,9,Divorced,Sales,Husband,White,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,188877,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
23,Self-emp-not-inc,190916,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
59,Private,202060,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,50,United-States,<=50K
41,Self-emp-inc,167081,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
42,Private,247276,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
71,Private,17170,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,7298,0,40,United-States,>50K
30,Private,113843,Bachelors,13,Divorced,Other-service,Unmarried,White,Male,0,0,45,United-States,<=50K
83,Private,1107145,Bachelors,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,67222,0,40,United-States,>50K
43,Private,107439,Bachelors,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,30,United-States,<=50K
59,Private,229456,HS-grad,9,Never-married,Sales,Husband,Black,Male,0,0,50,United-States,<=50K
42,Private,210064,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Local-gov,656376,12th,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,>50K
46,Private,199378,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
45,Private,185385,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
34,Self-emp-not-inc,360689,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,>50K
64,Private,265786,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
34,Private,121640,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
44,Private,698369,Bachelors,7,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,7688,0,45,United-States,>50K
32,Self-emp-not-inc,39369,Bachelors,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,240049,Preschool,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,128016,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,99999,0,50,United-States,>50K
43,Private,236936,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,>50K
34,Private,265706,HS-grad,13,Never-married,Protective-serv,Unmarried,White,Male,0,0,60,United-States,>50K
36,Private,82743,Assoc-acdm,16,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,Iran,<=50K
74,Private,918716,HS-grad,16,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,37796,0,40,United-States,>50K
54,Private,103024,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,50,United-States,>50K
35,Private,888202,HS-grad,9,Widowed,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
31,Private,106748,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,13769,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
19,Private,34335,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,14084,0,40,United-States,>50K
60,Private,198856,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,32,United-States,<=50K
31,Private,35985,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Self-emp-not-inc,280167,HS-grad,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,60,United-States,>50K
36,Private,252903,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
61,Private,1281461,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,>50K
17,Self-emp-not-inc,289886,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,41,United-States,>50K
42,Private,986892,Some-college,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,13,United-States,>50K
67,Private,297574,Some-college,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,>50K
